"HolderAddress","Balance","PendingBalanceUpdate"
"0xc3d695ed987ab54c7919e50abb5e85d85912a6b5","1125.25412013635","No"
"0xb8595d024afa36e0205af627e3b47bd5ca0cf67a","1645.27825061924","No"
"0x86f5ee89e674877e2227486b62a9585c89cf6576","18.5736883758939","No"
"0xa3f76c31f57da65b0ce84c64c25e61bf38c86bed","33.2734506835485","No"
"0xbcd4b6411e778409b455e22530f53998a843cdf6","134.610946593818","No"
"0xb8ee9583f8f90cdc23ae8f673252fdb25e4d6a8b","1502.33924875274","No"
"0xe4e5edd069f3a2b97cc7878ecd7d159b6a12e2fc","11899.5397918022","No"
"0xc0b374f27abccd5f34e30ba437adf10f084a66c4","2.0225157986045E-05","No"
"0x3ed2654c1b2e34dc4826ced74c393869d369c027","26384.8027050162","No"
"0xecb23c666a3054f311472f7e6532a87dd449c26b","100","No"
"0xcd77ab14359f22cbbcb97ca600cc0e9e3f5fca6f","25.5722303642113","No"
"0xe65f65abd59c258eba19d834f3c1fcdbc32d49ea","69.5123933462623","No"
"0x32ceb7ffc5e01be39dbd6439133b338d371ffb49","7.7250119E-09","No"
"0x79b6403e2553860b99ed6ca39887d39ee10187b5","828.943898633511","No"
"0x4c564daf4eb6568492cfacd6a6aef8ed8b608b7e","165.715006027965","No"
"0x5169a46cf0b99c0c1e8d078d3b9f9b6ed9a215ea","500","No"
"0xf2b8e9fc946e895fd6a26b80fd1bdb1bc2b4e82e","133.935858268622","No"
"0x274d4b3bfabf53bf1f07cdebd309a0e65be6657e","15","No"
"0xdb28326e00361211f10ac462da1d2f74eb10cc29","404.064503483646","No"
"0x6853d4c22f88895c6565a29ea230c24ae4c56345","112.762599932668","No"
"0x625f9bf31c6321c972e333cecf41708aee431a18","28.2730272484389","No"
"0xd545baba9485b144b7ff2e9520b4a503a343a95f","0.000464608955532561","No"
"0x8962de5ef346343bc4b35b33fa1538a198a6a6fb","774.202681859839","No"
"0x5e5d4347ad98a01127f1567cda05fed3654358f8","0.85201011852666","No"
"0xca32e9d1786b4bc09e4d03eae16316c65452d849","51.4662360027681","No"
"0x63a4cc056eadb4e28f3a7cd86ec02a3e21303bb2","810.177966669298","No"
"0xfc7ccf8cb5d7285c940c8fff8f3d5b2326379ee3","555.15","No"
"0x63f8d80b3551d7b099766de1e17f9fe0b019811b","185.455470768122","No"
"0xf955628eaec636bd66e87094c3b06c92a88731a1","159.260882934058","No"
"0x477fa13dce7493e9f702fd92671eb9a66ccbf04b","17.9352437852806","No"
"0xf45db938bdc83a3060e1bd629767eb0e96e3884b","9.50719539507199","No"
"0xd50b95859c13b516c4bb2b1a2df5ff5e429f0d4f","0.00381484524879884","No"
"0x5c5f4925bbee3ed4a94b1f88ef18a77117014a22","183.349073382518","No"
"0x7b754befab9b11a290b6d2d6a7c9413f6136d87e","356.469784013721","No"
"0x7a93df5f3b6938c39bb424b0abc6c76683637d5c","94.7033225296488","No"
"0x6b6c83bbdebcf334a2fa07bf569ea69f1ac2bc0a","0.0922215895941525","No"
"0xdfd785848a01fd1e7d10cdc3cfc2441a07acae61","56.1033737433736","No"
"0xf62de055153b8d6ce29e9b62cb13a8bff5655e4f","0.00375730399414241","No"
"0x38e4d3be9830b3d1794a43fe305518d6e26d757b","2","No"
"0x9fac66167a987ef9be5348acf1326111274b912e","10.6820462450219","No"
"0x013f1037b7e8da547dd430bc4e9e43beeb97ac72","10","No"
"0x016ea875d19f8fceda084170caffb58b26ec65d1","1000","No"
"0xa81ee72dd7cc876e08e638c2d2c96eee65b1127b","7.0835504576E-08","No"
"0x2a6cda9b6b6d4b08e67e76d6ba92c16e7c525b81","1.4931089545862E-05","No"
"0x680b1de2dffd78b4eb3702b0e1c7791c2346d45d","154.010030867714","No"
"0xd82ca7d209d099b2ed8fca7efb15d7d8a1542597","17.2839667029384","No"
"0xbb97f2eb4bb43119abf0f215b9fedd23f76053e4","4.0943372273456E-05","No"
"0x53fe88ceb39f23db1fcd4d6beb55965f6ac1764f","153.67164157614","No"
"0x456aeec5a5378b5bd94c15ae64e091bb6b0d970f","723.761465390432","No"
"0xbfab3fa9fbc422e9202558b3c51c2d1d0b2ba551","800","No"
"0x854ffee7d6bcb2429564a2184d6c92a461d8a1a7","41.6629627818698","No"
"0x67389cb595f95bafc6a9fb724e208b3073820cad","82.359627861263","No"
"0xe751765e257ce85d3e71dc38c01d7db91a9b4b50","589.679745511611","No"
"0x22a16100fc649520e3b52b389d600926238829a7","0.00783095483946673","No"
"0x94341efd773998d8bb1b111f6f0a9efca8dda932","1.7570078645072E-05","No"
"0x00000000b1786c9698c160d78232c78d6f6474fe","0.0078878011546787","No"
"0xeee4f5df2f446ab079763ba0dc5c6abd0af9ea59","11.1916503399929","No"
"0x0b18f542224b7198f780186584e6562b534e174d","6708.9479145529","No"
"0xba4b8fcacf85ab199061ff0cab75b33b72be3be3","30.0198762108444","No"
"0x125794788f3ec2019ffcc3bba2fa4bfb85aa5e50","23.2338364522845","No"
"0x5102614741a1b98c64891b44db049f03facd2f27","2000","No"
"0x60f0db67a5f31250e5448ef9ecbed2976e19339b","21.9718694087595","No"
"0x74c96a5d4098e45f180135a68d05fbac3f5ffef1","10.6239132901364","No"
"0x274f3c32c90517975e29dfc209a23f315c1e5fc7","4857.94292974642","No"
"0x5ca1990a7ee5e151b455d3687020921a559d2039","2478.96958650868","No"
"0x6d13c61dc9574a67aa3067489e9571bab10525a4","2071.04463395089","No"
"0x3a1ac31c2d57d9587921b67c34b93d06f02257e6","0.00234674572896949","No"
"0x3de2b018c19b4beacae33cf764a47f7441b8fbe9","0.0836812252828509","No"
"0xa8c7769797aa748f1ae9363a65d08623cfd8af25","1E-18","No"
"0x88c5bbdf222831923275bfe6241e3403138e9f23","3","No"
"0x0ac0a666ece6c5eee85b60a6c73a66d353680b74","0.5","No"
"0xa47de6e63ff57ad53fb696b5ddb0f29d128d22cf","7.137667213728E-06","No"
"0x125f2503e342950cfc1bd32de516abfb226d78b1","3070.81424672951","No"
"0x2deab169b20e8e6696362345072f56183948eb2b","5027.05844701889","No"
"0x3370bb2602b5e524840967e52c00d276e81f857f","0.313262511122032","No"
"0xe7f9d2d4b6d3d8535da330041ae7ce814c35622b","208.996049243138","No"
"0xbbef7b77f67843baae1413f31e05087581a51ffc","0.000461704644153873","No"
"0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88","198.310000005557","No"
"0xcbb01fe401c80143e6800aec9a277540f2243cfb","94.25413776","No"
"0x5029e48bfb3300f368e08fff004bbcdc48b30367","53.4276555199431","No"
"0x28f7bd68a1267e4546caae691ff84692c83ec31e","116.244881174655","No"
"0x28872ba19147c04b40c0769b170a40faa52ab26c","6.1647237192464E-05","No"
"0x3fc1807c4c49ce0823be783fc45950239db35c7d","9.1078582774215E-05","No"
"0x29cdf9ebccd663d94182db1428e2abb7b7bb59a3","2642.56324785615","No"
"0xc26f910dbaf146274e78cad951e9ad2d4af0eab1","57.3700995455693","No"
"0x248d64cd0b04d5da62c4606fde8c1b00dd81286d","108.14","No"
"0x31e523f2fee6ea62f6eb4b9b04beb96027db27ed","0.0924302186978919","No"
"0xae4bd3ed6c96f350d3b1e0e6783ffaf4b6e4e5bf","29.5936123352176","No"
"0x6fad0697c0d98dd2a068df9f1f70d383b0bcf154","10480","No"
"0xa1302555eae657335fb9829cc5afdbe878239cf4","410.421314522576","No"
"0x0fb61a8e5cf37cc1de7c1fe155ee5295c3d02360","10","No"
"0xb4d8e80af92fe7d2fb68d82b20bae6fce73f32e4","0.277211765195384","No"
"0xaafb467069b5da3ed2b1c9b146186cfee5d12e82","128","No"
"0x397b01d5db52ec973d4428c9b327ac9045bca870","232.845686321245","No"
"0x74869c3704ec1a44dc5b4cda853eca3b0336e8e5","220.332567825684","No"
"0x9d1c63b8447aaf3f45dd721e80ba38ff1cd17145","60","No"
"0xa765f096ec12a50a252f30f906c52884902219f8","14001.9945274133","No"
"0xee521bb5a080ffb5058edfd93946cc5f186650a4","44.4368803693383","No"
"0xca68ccc5eeb27655d759e31aa1efb6a7a2715605","399.776500540384","No"
"0xa17460722fc090eccd29757e10dc617b484600cc","128.89744119514","No"
"0x581ff9e785500c19230184afdb0c84987cd9bad6","116.183251592507","No"
"0xd597f63c13bb621800da827e59198deec06be1fd","384.733846419208","No"
"0x2b8d25409756be0d700acf28ab01306d344ba044","420.444911186528","No"
"0x0093e5f2a850268c0ca3093c7ea53731296487eb","25296.9771714293","No"
"0x8906017aa70ea8909d91690add00a1a8d99d5c54","21991.6782557228","No"
"0xa2940a7850e1f14f1bd3203f9f97b5b53b177f7a","302.225875340312","No"
"0x008932be50098089c6a075d35f4b5182ee549f8a","4.33347671","No"
"0xc1a62c51b8f3b2eb569547fd113ff60cdd6d31db","1.3295099E-11","No"
"0x7ab955914f2e26f7c11a51039ed42c9b92465b87","5000","No"
"0x522321d2f7591259c8e1e3100ddae3e3151f2915","301.715436524914","No"
"0x21f8dde1e270850dba37d489c97717fc0da7bb78","136.092047570001","No"
"0x914aa89d10714021ff296b057cd3f1be2892a369","75.0292730547442","No"
"0xb87767cebf8e3cc0daa795a3582728016c46e365","167.745764518584","No"
"0x26b5022ec536d162aef7b5939cf65b99f4a84a8b","1.85171011883491","No"
"0xee0b6b7047fd4aaf23e66cffd5261f3a7fb4ab29","48.4091443129157","No"
"0x773cd1eed5e018d1e4903dda602a28203a97cc57","1064.76854161942","No"
"0x02e0e852f89e6cb59804b68b68a70908e22b29e1","203.990197355885","No"
"0x014d839a852a5bf1497ca110047cb84a17acfc87","120","No"
"0x59b8a3829124028b92f3f5400eb1bea5dc9a2c78","1301.44225912174","No"
"0x1d9299a8c34cf8e32857163b1d02b9b2e4205d9c","228.637094981475","No"
"0x9fc3df6547a37cb1310aa009b2e173dc921d80e2","42.0419234659102","No"
"0xe64262a940f948abbe4236eb936e07aa7550a1ff","24","No"
"0x59dfba5f24139616b5e9bb8cd38f807ed42a8507","46.0148536100199","No"
"0x8456432e28121e248f3d7856cefd3265206539c6","5.8566402572E-08","No"
"0x7333077f8c40df6b07c2ad8b6e81911e1e53e34f","55.664178917492","No"
"0x5bb456cd09d85156e182d2c7797eb49a43840187","1E-18","No"
"0x2cc5a915d693dd97b0fb01d11a4cccb077fd8102","579.232671859898","No"
"0x700f502dd64e1b1949a1ab3cda9e700b0701ec62","1038.06914229323","No"
"0xfd686d205eb86f8ecb0057b9f75e835e28ee4198","0.593852138946252","No"
"0x002471c86e9e97d393d84bddfa7d555a7fa2917a","26.9858019736622","No"
"0x7a4d404aa38ae081040faa81f70ac3ecbcef5855","330.591099070136","No"
"0xb8cb4c79bf12c5f29f71c44544f46b712aefd8cd","1520.0614594042","No"
"0xc322a572298ed6aa946c0b88e1ae2a0352081062","42.3730405018411","No"
"0xbb636c9f92a61b47241ec034924191e9275c4ef1","0.002","No"
"0xe13513d3befc40f3464e071adbec72d3c00985fd","0.332525790241142","No"
"0x8637c0e4dc74ab7914e09a0d05613cb1f9732f01","26.5280434961058","No"
"0xb3b76bc974e3b20dc30f3553e468ab3b52240091","55","No"
"0x58edb6f0ffffe081de157789053cee5dcd774da0","1E-18","No"
"0xf673ccb1d4791b1dad78d24dceb89b47cf7bbb07","409.329643201697","No"
"0x551dac820be58f7f44c0f0d08b53c97aa6eb8231","332.752973377117","No"
"0x21f6734bd42799e9c388aac3e24cc6f7c0284060","224.065241833554","No"
"0x998c1f93bcdb6ff23c10d0dc924728b73be2ff9f","223.325000737596","No"
"0xa530a12883907fbfdd7bc4698865a3e39280e2eb","3.91608438199443","No"
"0x257eb1e64395ddd14aec88a43467f2913f59aa48","1317.39871359814","No"
"0x905b52c2654ba6fb3df70a5afda5e9f7c9cbb6ef","50.1042339913864","No"
"0xe064b904dfb30bdd37886efb20bb328a6b5b4a6c","185.025552066812","No"
"0x73032d35641f43e4010437b003e8d2b5a63320dd","14.0837453943546","No"
"0x066815e08708ce26882e1e86a2746b6a70bacfb8","22.1067879731532","No"
"0x5876fad446bdc6b7b126446105b329403f6e17f7","380.039575178102","No"
"0xe809968423551135675f38ca77d9595c5d225918","130.48616383298","No"
"0x5efe43bce334ceaccd1c9872a9ada33881976e3b","1.043E-15","No"
"0x593973d9f348474f2ed9e56b64f1df2c273022ed","730","No"
"0xfc797b6086db5c14b7380dafeaad880663bee8ae","5.8602856098224E-05","No"
"0xc8fdccd9bb285b22a187f179d5eb9bfca6459c41","692.752694522421","No"
"0xfd4370c7ebdb41e25dac8a34cf4e13222a166289","9308.55317167054","No"
"0xee29fa63e27a392f454accd489233f4483174025","1E-18","No"
"0xf0f32c3c8def7b43caa14fed5752abc5381c8374","260.079786552684","No"
"0x84ade5f3850a7fee0abf021734fa53918ebf5d25","112.03231586916","No"
"0x02a2096966aae90a1a1fb1d3f5d7dc291b3054b5","615.931578427982","No"
"0x6ed617ac56cecaa5c9de1dee3849e103097baecb","5.4386E-14","No"
"0x7691c60a00deac2fdf5207f33ff8e2ef0b2ef812","17.9561480709608","No"
"0x7fbe9ca289d16a1f6ba43c0b80f5a0249d797a4d","3.009385055658E-06","No"
"0x5944e37e1112e6643ce9a5734382a963f6a75cee","3.87745678","No"
"0x2b77b72b1a8c0a4d3b420fcd1b0724a7d8c955e6","30","No"
"0x908cdc947345ccbc5356c9603cd8c91483eb4cb8","6.22398994892605","No"
"0x85304b4fe0e6897715d8b23ac3bf63edc4b22727","1000.76964687391","No"
"0x3b6dcdcf21b50ffbb54fec241663338f5cc14299","17.2270823411124","No"
"0x5eade2ec8962f6a7b44cb047fc2f99d96a782c8c","323.49203494369","No"
"0x468fbb979ba5da6625ec304eacb0192dbe035076","820.67793728014","No"
"0x007a9c8099a026bcd32397bd0f14b1eca72565e6","1534.12672163916","No"
"0x25b24e756f21916257cb919f2b764a06997db0c2","88.866779944148","No"
"0x37b026448beaa7e8bff5c17026e80969dab03b3d","211.322975550053","No"
"0x406cbfc2d391bed42078138165465128b4e0cb06","139","No"
"0xddbac1074966ca45a35455f8710e5bca39e3f8e6","28.9271727084951","No"
"0xcbc5aa0643999f162abfb6f721eccd6467e60501","97.3202948663876","No"
"0x2a62b3f0b46fe9e00f5bcd931f6bea5ce9007de0","99.0510192351026","No"
"0x8d9004e297950cac958729153fd7bb707d691338","8028.0877946192","No"
"0x99bb37c3ddee93c5b0fcd485e9282fb851aeb7b8","2674.18623722789","No"
"0xcac6097ab0980c24d70230fdaf86f4c34bf38cea","1010.14746446536","No"
"0x32d12fd0ffae00f541ca057b925af3ddcb584cfd","30","No"
"0xae9db1ff69cfca2720ff2e5d81807d7383138a39","1034.33172363648","No"
"0x480f4098ba2357c3221ba51861f175875ad9868d","227.51","No"
"0xd1bb61055ff50692fd02383ddefbc77580725a8c","8.40235606152452","No"
"0xdd46e179320c6c753833102f7f266742787a20c8","4.8661267913129E-05","No"
"0xcba7f4f44473e32dd01cd863622b2b8797681955","202.804691957484","No"
"0x1b0347020ac8d3e3541e5645b8a0bcd3c0d5bba8","598.964117156239","No"
"0xd31cc83cae52de8fb5d624a06ae3783f9f4b3020","1.15506523900324","No"
"0x0bd31be7fd5a51ed7994e08619a97bb8f803791e","2.879E-15","No"
"0x5e8d405cbc564473d85a9a31fbfca76167d69978","5.6280791272019E-05","No"
"0x65085f98c1a14a4d531af748a0b0086f9b166f81","7.6622819697252E-05","No"
"0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85","3.88117938086049","No"
"0x7eb3892dfc4529b81a9b10d07f46d9278bbcb35c","38.4651490267879","No"
"0x8018280076d7fa2caa1147e441352e8a89e1ddbe","4.078E-15","No"
"0xc561c9b7035732b4ebdbae6ac43d6a293ab53896","2166.75894033392","No"
"0x07f624ec96d0c506e528aa4cfc4da6d7b94e1b5b","140.007772352332","No"
"0xe55bc20352fb6d77e3c1e146b6614a2d287fee51","50","No"
"0xae04041f493abb01e59d852e2874480b7360801c","831.652284778916","No"
"0x16106e0e66bafc3767ba33756875d7b08ad3213b","5116.48414957906","No"
"0xa68797b9b281e3868eb96eeb7f38ead1cda97bb1","1297.29435677299","No"
"0x6cf79e491054468671872eb8582cedfb96d6c09b","8.80063081462828","No"
"0x6361d059ce1d9f49991dc7410972d3ad7b698773","4968.17557390438","No"
"0x418a1db69e1b85c1cf6f042cccac80f0033d3b62","416.410632108337","No"
"0xb307a38f45edfbfc2cf1e08694ceeb79b22d23fa","1604.89436041579","No"
"0x2b2f308364435d018248c89e38d4a9e4cea6de3b","731.859950424844","No"
"0xaa8070363a48e6c245fab811054bbf2b0b2853d7","240","No"
"0xb9ccd77c5a04fd58ff54fa154502aad65f844245","204.728345301964","No"
"0x7fd95ff46c3fe0695f964041720ed5a93b012bb0","1078.50985789355","No"
"0xd65a907480077a5d2e535f37cc7687943bbe9790","255.181719749372","No"
"0xbe7e72c055d92e43fb61a88d4e0e3545e6c31c99","1000","No"
"0x7c0901edf232cecb827342a880c85184d6bede9e","3090","No"
"0xab9317a3d1c141be550112e1187294742ef3cd77","4319.08416133072","No"
"0xb0220a5a294f69ba3eded32d7f16b2ebecb4dbfe","793.439972873918","No"
"0x38ee34c9ed43e107948c8df2c7bd402d3b87188a","0.175772979937455","No"
"0xd97beffdf558b269257feba5df111ab718b71e24","2349.27577214053","No"
"0xd3618cb2ea9daf1c5c948d367af2cd08a65ea9fd","250","No"
"0xa63a3c29fc916e6808a20463e035bb97fe5b4f6d","877.328057254633","No"
"0xb12c772a61a44eca6021a963bcdc39b6769b6e85","248.492925455108","No"
"0x9f548966d7dd6df9b41848758ab24fdb5482af16","27.01","No"
"0x75a46a0f4ee5d6fc58668a199c2bbfa528700526","2000","No"
"0xfbdeb87969f5610d006d1a4ed79308a5778e77e5","694.545560617525","No"
"0x7a92354f203ead2be4a951bd4f4fd479740485df","8.4898416","No"
"0xf8744367157f7ff07ae0e8a19edd03b00705e57d","180.880686693714","No"
"0x2c81cff975dc92817de4260cd6b468a2070cd0cd","74.8488018416176","No"
"0x4c782c46845f319bd1b9745e638d144c426a7482","20","No"
"0x132d6c72f739e8639e6e7e90fb7cc5c88336cf86","67.2626186323514","No"
"0x135a8fa351712df1e8065d039f0c3f6119c59e7e","175.087448363125","No"
"0xbbe351a3d84f4dd07f381cb37daeba82711268ea","2.2658582356693E-05","No"
"0xdbfb0e80143dd737e04925ffd7af8c355c0d25f9","20007.5845323155","No"
"0x00000000553a85582988aa8ad43fb7dda2466bc7","0.000602373097971872","No"
"0xfc42811de7689e32fbab66058d682d1db1d9cb9e","149.501266153201","No"
"0xffbbafadef0e06676eedd3b727c2e4d48907c754","1E-18","No"
"0x62a08f0535f01623890613f6acbedf19591a9ec3","56.137993875465","No"
"0x516e8055a11ffa089826ed99341c082fdb150a8c","0.000895189898578297","No"
"0x20e220ddcfbbc6de1dd0e2db42020652aeec2be6","163.020546905806","No"
"0x38e455581a450892c668e892388eda69877d9dfb","19801.8376116604","No"
"0x8f756d0862c270cc2d93ef974bc79e46f7d17a78","22.5","No"
"0xbdebe5a49157adec67cff89bbd4da8d96aba9917","38.607011713071","No"
"0xca11d10ceb098f597a0cab28117fc3465991a63c","91.2789843509043","No"
"0x498d1a13459fb868555037550d362198a0ecb647","120.527951219814","No"
"0xd2dc8b6d815f00174b9afd9967c8c651d389d6cd","330.931063122892","No"
"0xb21031d195a31e20c124376ecb9b0c7a9f56eaa4","1604.95352699122","No"
"0xaa44cac4777dcb5019160a96fbf05a39b41edd15","2321.67679610005","No"
"0x65005fe71ad756c4d69d89ca6a360a0eeedbdfe5","323.420524517158","No"
"0xa85ca05b3a7bf19955ca3d5523cff008aef161a5","1.887E-15","No"
"0x601e6981603428bb5a9d76668f122c776d16c078","1772.53753183404","No"
"0x5c789d93c6f5f4b1185cba823c3fbeaacd6fdf7e","1142.51137284915","No"
"0x81f4c3b8644839d15e1876c91da2ec1c32cfb8c9","2162.84328306807","No"
"0x88e8f56b1aa69df05d724f3e75df171227921a35","1.9260322192726","No"
"0x6ae55dab810d23d1b7372bed05f81dcfc1bacac2","514.829435083622","No"
"0x9724b86f6906433bdc46ab8ecfe943bc7636a982","2300","No"
"0x1ca38cec78fe561601fe97e4204dddecc6243246","1000.0005980857","No"
"0xb9bdfb32d6dd87922c05b3e90c9ba36c73039b43","33.8","No"
"0x666e13d86614d3b9e32767859b334c19fb4f2a38","1273.67663964047","No"
"0x75ae2083776b7c875f976da12a4b2cc187987860","200","No"
"0xc288187cd2226cd66b1a986e6ec41489c2cc059d","1851.41109687471","No"
"0x7b57abda731fd473fba87f6bb984d5a59b214745","1000","No"
"0xc7f7b187d4bf9f910ba96683d4175c18f20482f6","2148.7559430462","No"
"0x076962b94fe56d6feae24f0878b7cc0eb506fd82","25.7819069162582","No"
"0x43fae7859b8f905be3e54a516566823298b87d1b","1.327E-15","No"
"0xe48e938c6947b4aa65b1ff696a6e4175eadd50eb","47.3630149371247","No"
"0x5cd228afdc81d06f0ed7d17fed79937adf592041","30","No"
"0x6ef57ec224b8d08aba4502ac3c239d5a017a8a05","250","No"
"0x576f2ce03f9dec176fc2a6cd5b2cfd9bda146a35","6.40140845070423","No"
"0xc990bd138ff23075d2e10f0a092959af2a3e91e0","4567.4721156279","No"
"0xff3e064b5e39edc6be1f6b703707323122fe3a06","371.83","No"
"0x3b534b9df1d3b1f85603b3711e434736ff98b6d9","630.092810570967","No"
"0x9fd72f8c425b4d14a21e5f414347f01856619eb6","50000.149157734","No"
"0x8e2160a024ca85810e5bafba77ea332800c2b231","50","No"
"0x0b000fd71ec63066fea195b1e724ec8aa52e9bb8","2","No"
"0x304240c25dce85c24507b7edbab426932aab7175","31.1104168155268","No"
"0xc115db10d2b9a15b0ce5515a1affb6c6e8d41b4a","624.007936532779","No"
"0x393a08b1840fe5e39aff985d7be959b7bd6c38a5","775.720613714724","No"
"0xdad41ecdbfd1eb70b95e62efe172a6230f8fa7db","73.078977788558","No"
"0xcb8688af051b75e11d59acea7f517d6acf18348d","705.062867748102","No"
"0x262722ee97c22de118ddd7f078f09375a92fee5c","10","No"
"0x186fefed2d3dfb526c0d854da5d5b3655dd4e28a","29.8983644770689","No"
"0x338768f85472099c5ad866e35508847b69db5a61","2020","No"
"0x5f3e759d09e1059e4c46d6984f07cbb36a73bdf1","1E-18","No"
"0xef416747a53726f248a8ea490a3d7c371bb86fe0","278.145128838782","No"
"0x6e0fc44cce1b49323185138217649b5e8996a159","10","No"
"0xf26537aef347e7c8efcfcf64555af3b951ba8862","539.252352271497","No"
"0xf76350a77a2b2a34395d3f50dd5c1f4ea2e7d6da","901.270371746996","No"
"0xdaf7287832850399964da03e10a4b7656cd32d9b","200","No"
"0x65a34a584c587f499d2085ff717c74a638cc97ad","0.005657530742648","No"
"0xd570f8b0b057cae6ce525b21e760305a7e504b61","4100","No"
"0x1faaa3394f1c48abbab5d83958cf3416bce1f9c6","374.2936","No"
"0x0d554b7d4065ccccb16adc209dea1234185bbd07","756.15739579474","No"
"0xbb1a12fa2472a5f14d0318bbcdd2070124112e45","75","No"
"0x0000000071e801062eb0544403f66176bba42dc0","1E-18","No"
"0x050b2f68edccf3743d916abe6bbb1fbda34eb497","9200","No"
"0x330cd818fca7420650aa6cf0f98f2b8d228ddf7f","80.21185045","No"
"0x53a461dc73761578cf3b5ab06e5fc9289281affe","1740.9758816415","No"
"0xabd1645db5ec528ab5d2a2ce9e851ad32e02e9a6","1206.70455285","No"
"0xbfe07a21ccc5cdc5d94067e9002b9a60217b96c6","500","No"
"0xb573ad592cd6b481d7a9fa9c55a34a668a23f3cb","2435.07266171865","No"
"0x3079893a3cb31378aa7845438e81680c3980ebad","30983.6560656945","No"
"0x63e9a5988ee6c9ed448d19d861d65fe2d5f192b0","69425.43449362","No"
"0xbb0db415a71c36518b8f28d5ee5667d162b77de7","21.6833752992828","No"
"0x329318ca294a2d127e43058a7b23ed514b503d76","226.181986159735","No"
"0xd296cd3c26ef44bd35971de4f694e29f351bd9a7","207.166822312779","No"
"0x13874239deab63b9a3469f334e0f7f51678d09db","500","No"
"0xe36288736e5a45c27ee6fa2f8d1a1aed99d3ea63","4613.29728809552","No"
"0x13cd2216c67ccb6a3ca42787a8ba27815c9367d2","65.1237477601678","No"
"0x1a90e8028eaecb9d839678a6c12dc28e74164c06","325.014808368649","No"
"0x12d943c2aa2e50172b705bddf4f26e9eb1018544","1","No"
"0xc5420f43894564eedae4849476897b5597ac5335","1","No"
"0x0da333670b54ccbcc01d4ef5077c9a795b228bd1","1","No"
"0x6db481f71a4fdabcf320c4992938d50f9a66eda2","1","No"
"0x9d0e1f431e17d288a756d23e635912ebce0f31dc","16231.2090549455","No"
"0x0c5ceff56464bd2050f61edbb793a933adf1188c","15190.2507419218","No"
"0xabca2289f0d03773e8b102248997e854aa36cd21","9.2548657966515E-05","No"
"0x873d59965b2c97ecd536be8438153db432597b9d","2974.89449846801","No"
"0x4c209ed2920a9ed4829dd5a8af52548cb427f9ab","16304.9379667889","No"
"0x4f4cd2b3113e0a75a84b9ac54e6b5d5a12384563","4421.15722506079","No"
"0xcdabc098ed9f9831abfcf7eeaf5b628b4adf0d98","323.755365626357","No"
"0x3a25473a5098f8b5ce1bd383416801bff28575b9","1100","No"
"0xf4002e2535785ae17f28d2ed894fecb69b0d8f75","690.846338054841","No"
"0x5dc82c4ddbdae88c4559bab6f24bed3c10e4b8f0","427.785742957011","No"
"0x8c8bfba221e52157b354824e0d270545bfd51d8b","165.031922645535","No"
"0xd82e0708c000b88e69048b711736f093b1b6e7cd","218.2157655554","No"
"0xcd9e86ab917a440ef7957d1060fa27d4d6fc4602","51.9953312008317","No"
"0xf45d6eb0e5adb786425b9232b2a0b949c930ac05","1146.13348718642","No"
"0x80907765c9237828082c5b039333371871f11680","4.89181627843124","No"
"0xfd2bf23a646227431bc935897ca3285ad2a5c82a","11472.7069650396","No"
"0xc2dd204108441f4ad5ab1a18fb56a9f121dd6417","1995","No"
"0x4ae5ecc0885ebecd5d8d027110a5fff327e73d6b","511.1","No"
"0x56ebc608fd6b8f8cef2775a3ee0dddaec01a7000","5.13859084314828","No"
"0x14e495f1c792185c4491b2317a02f3c3c6775c82","1873.45540052146","No"
"0x122120b5d356da4686f2a998cc9d04eb05a35574","1257.89316821648","No"
"0x2144e1299b1b8e98c672e22b433ff25a9631c90c","601.558287680212","No"
"0x602cb48c24f87a1311ebaf594fcc727c9cb42a4a","44.7658288849815","No"
"0x942a5ec32523b26d70312f6cd96583731dfac782","457.680436857954","No"
"0x5a20e36226a39648a47683225604edb039e88ab0","188.675580054335","No"
"0x93e503ada4af863d1fcec32a56102ad0fa4a3de2","39.1811484160594","No"
"0xcef7aa520b21c1597db6979a6aadd61be8bbd43c","439.543375652177","No"
"0x855f6ba6a3cf78ff74a22954947fa2e1ca0892c6","469.196139498436","No"
"0xbb785ec5087a01c45eaba2bad400ba0d0d3cd7c3","10000","No"
"0x105e025b92fafd3aaa39f45a14d84b29849e779f","111.406212495955","No"
"0xafe0e7de1ff45bc31618b39dfe42dd9439eebb32","1E-18","No"
"0x57991e8f4a2bb6fcf2f7c44335f7ff9a9f642069","12891.7071642656","No"
"0x51eba413de14da735cbaa25c33346888bda87101","7933.41931565693","No"
"0xb7466f5af6d8a87560c023a2416acadd093962f1","0.161959734135648","No"
"0x347d70763f0410cbb34a2cbffc7988838fb2f9f2","28.6822659548209","No"
"0xbe2f3c53bc2d3a02a1f91214cf660db0873fb357","6.1897200539681","No"
"0xfc219f2e68f9fefe3887239a26385e9630a2bf08","50","No"
"0x67b254d21b36f3681afebc9cd10da590c87bd575","50","No"
"0x2ec6332319c8467ec4585dbb53d30a39669395f3","50","No"
"0x366aa56191e89d219ac36b33406fce85da1e7554","12000","No"
"0x98040d9fb7da7cbcfac9ac9f697e17d62a53784a","500","No"
